Country Name,Region,Continent,"Agricultura, silvicultura y pesca, valor agregado_2015","Agricultura, silvicultura y pesca, valor agregado_2016","Agricultura, silvicultura y pesca, valor agregado_2017","Agricultura, silvicultura y pesca, valor agregado_2018","Agricultura, silvicultura y pesca, valor agregado_2019","Agricultura, silvicultura y pesca, valor agregado_2020","Agricultura, silvicultura y pesca, valor agregado_2021","Agricultura, silvicultura y pesca, valor agregado_2022","Agricultura, silvicultura y pesca, valor agregado_2023",Cobertura de beneficios por desempleo y los ALMP _2015,Cobertura de beneficios por desempleo y los ALMP _2016,Cobertura de beneficios por desempleo y los ALMP _2017,Cobertura de beneficios por desempleo y los ALMP _2018,Cobertura de beneficios por desempleo y los ALMP _2019,Cobertura de beneficios por desempleo y los ALMP _2020,Cobertura de beneficios por desempleo y los ALMP _2021,Comercio servicios_2015,Comercio servicios_2016,Comercio servicios_2017,Comercio servicios_2018,Comercio servicios_2019,Comercio servicios_2020,Comercio servicios_2021,Comercio servicios_2022,Comercio servicios_2023,Contaminación aire_2015,Contaminación aire_2016,Contaminación aire_2017,Crecimiento PIB per capita_2015,Crecimiento PIB per capita_2016,Crecimiento PIB per capita_2017,Crecimiento PIB per capita_2018,Crecimiento PIB per capita_2019,Crecimiento PIB per capita_2020,Crecimiento PIB per capita_2021,Crecimiento PIB per capita_2022,Crecimiento PIB per capita_2023,Crecimiento población urbana_2015,Crecimiento población urbana_2016,Crecimiento población urbana_2017,Crecimiento población urbana_2018,Crecimiento población urbana_2019,Crecimiento población urbana_2020,Crecimiento población urbana_2021,Crecimiento población urbana_2022,Crecimiento población urbana_2023,Desempleo hombres_2015,Desempleo hombres_2016,Desempleo hombres_2017,Desempleo hombres_2018,Desempleo hombres_2019,Desempleo hombres_2020,Desempleo hombres_2021,Desempleo hombres_2022,Desempleo hombres_2023,Desempleo mujeres_2015,Desempleo mujeres_2016,Desempleo mujeres_2017,Desempleo mujeres_2018,Desempleo mujeres_2019,Desempleo mujeres_2020,Desempleo mujeres_2021,Desempleo mujeres_2022,Desempleo mujeres_2023,"Desempleo, total_2015","Desempleo, total_2016","Desempleo, total_2017","Desempleo, total_2018","Desempleo, total_2019","Desempleo, total_2020","Desempleo, total_2021","Desempleo, total_2022","Desempleo, total_2023","Empleadores, total_2015","Empleadores, total_2016","Empleadores, total_2017","Empleadores, total_2018","Empleadores, total_2019","Empleadores, total_2020","Empleadores, total_2021","Empleadores, total_2022","Empleadores, total_2023",Empleados agricultura - hombres_2015,Empleados agricultura - hombres_2016,Empleados agricultura - hombres_2017,Empleados agricultura - hombres_2018,Empleados agricultura - hombres_2019,Empleados agricultura - hombres_2020,Empleados agricultura - hombres_2021,Empleados agricultura - hombres_2022,Empleados agricultura - hombres_2023,Empleados agricultura - mujeres_2015,Empleados agricultura - mujeres_2016,Empleados agricultura - mujeres_2017,Empleados agricultura - mujeres_2018,Empleados agricultura - mujeres_2019,Empleados agricultura - mujeres_2020,Empleados agricultura - mujeres_2021,Empleados agricultura - mujeres_2022,Empleados agricultura - mujeres_2023,"Empleo vulnerable, total_2015","Empleo vulnerable, total_2016","Empleo vulnerable, total_2017","Empleo vulnerable, total_2018","Empleo vulnerable, total_2019","Empleo vulnerable, total_2020","Empleo vulnerable, total_2021","Empleo vulnerable, total_2022","Empleo vulnerable, total_2023",Empleos agricultura_2015,Empleos agricultura_2016,Empleos agricultura_2017,Empleos agricultura_2018,Empleos agricultura_2019,Empleos agricultura_2020,Empleos agricultura_2021,Empleos agricultura_2022,Empleos agricultura_2023,Exportaciones bienes y servicios (% del PIB)_2015,Exportaciones bienes y servicios (% del PIB)_2016,Exportaciones bienes y servicios (% del PIB)_2017,Exportaciones bienes y servicios (% del PIB)_2018,Exportaciones bienes y servicios (% del PIB)_2019,Exportaciones bienes y servicios (% del PIB)_2020,Exportaciones bienes y servicios (% del PIB)_2021,Exportaciones bienes y servicios (% del PIB)_2022,Exportaciones bienes y servicios (% del PIB)_2023,Exportaciones de bienes y servicios(% anual)_2015,Exportaciones de bienes y servicios(% anual)_2016,Exportaciones de bienes y servicios(% anual)_2017,Exportaciones de bienes y servicios(% anual)_2018,Exportaciones de bienes y servicios(% anual)_2019,Exportaciones de bienes y servicios(% anual)_2020,Exportaciones de bienes y servicios(% anual)_2021,Exportaciones de bienes y servicios(% anual)_2022,Exportaciones de bienes y servicios(% anual)_2023,Gasto investigación y desarrollo_2015,Gasto investigación y desarrollo_2016,Gasto investigación y desarrollo_2017,Gasto investigación y desarrollo_2018,Gasto investigación y desarrollo_2019,Gasto investigación y desarrollo_2020,Gasto investigación y desarrollo_2021,Gasto investigación y desarrollo_2022,Indice facilidad para hacer negocios_2019,"Inflación, deflactor del PIB (%) anual_2015","Inflación, deflactor del PIB (%) anual_2016","Inflación, deflactor del PIB (%) anual_2017","Inflación, deflactor del PIB (%) anual_2018","Inflación, deflactor del PIB (%) anual_2019","Inflación, deflactor del PIB (%) anual_2020","Inflación, deflactor del PIB (%) anual_2021","Inflación, deflactor del PIB (%) anual_2022","Inflación, deflactor del PIB (%) anual_2023",Inversión extranjera directa_2015,Inversión extranjera directa_2016,Inversión extranjera directa_2017,Inversión extranjera directa_2018,Inversión extranjera directa_2019,Inversión extranjera directa_2020,Inversión extranjera directa_2021,Inversión extranjera directa_2022,Inversión extranjera directa_2023,Medicos (cada 1.000 personas)_2015,Medicos (cada 1.000 personas)_2016,Medicos (cada 1.000 personas)_2017,Medicos (cada 1.000 personas)_2018,Medicos (cada 1.000 personas)_2019,Medicos (cada 1.000 personas)_2020,Medicos (cada 1.000 personas)_2021,Medicos (cada 1.000 personas)_2022,Nuevas empresas registradas (numero)_2015,Nuevas empresas registradas (numero)_2016,Nuevas empresas registradas (numero)_2017,Nuevas empresas registradas (numero)_2018,Nuevas empresas registradas (numero)_2019,Nuevas empresas registradas (numero)_2020,Nuevas empresas registradas (numero)_2021,Nuevas empresas registradas (numero)_2022,Pago de impuestos (numero)_2015,Pago de impuestos (numero)_2016,Pago de impuestos (numero)_2017,Pago de impuestos (numero)_2018,Pago de impuestos (numero)_2019,Personas desempleadas educación avanzada_2015,Personas desempleadas educación avanzada_2016,Personas desempleadas educación avanzada_2017,Personas desempleadas educación avanzada_2018,Personas desempleadas educación avanzada_2019,Personas desempleadas educación avanzada_2020,Personas desempleadas educación avanzada_2021,Personas desempleadas educación avanzada_2022,Personas desempleadas educación avanzada_2023,Personas desempleadas educación basica_2015,Personas desempleadas educación basica_2016,Personas desempleadas educación basica_2017,Personas desempleadas educación basica_2018,Personas desempleadas educación basica_2019,Personas desempleadas educación basica_2020,Personas desempleadas educación basica_2021,Personas desempleadas educación basica_2022,Personas desempleadas educación basica_2023,Personas desempleadas educación intermedia_2015,Personas desempleadas educación intermedia_2016,Personas desempleadas educación intermedia_2017,Personas desempleadas educación intermedia_2018,Personas desempleadas educación intermedia_2019,Personas desempleadas educación intermedia_2020,Personas desempleadas educación intermedia_2021,Personas desempleadas educación intermedia_2022,Personas desempleadas educación intermedia_2023,PIB per capita US a precios actuales_2015,PIB per capita US a precios actuales_2016,PIB per capita US a precios actuales_2017,PIB per capita US a precios actuales_2018,PIB per capita US a precios actuales_2019,PIB per capita US a precios actuales_2020,PIB per capita US a precios actuales_2021,PIB per capita US a precios actuales_2022,PIB per capita US a precios actuales_2023,Tasa crecimiento prom. anualizada _2015,Tasa crecimiento prom. anualizada _2016,Tasa crecimiento prom. anualizada _2017,Tasa crecimiento prom. anualizada _2018,Tasa crecimiento prom. anualizada _2019,Tasa crecimiento prom. anualizada _2020,Tasa crecimiento prom. anualizada _2021,Tasa crecimiento prom. anualizada _2022,Tasa crecimiento prom. anualizada _2023,Tecnicos investigación y desarrollo_2015,Tecnicos investigación y desarrollo_2016,Tecnicos investigación y desarrollo_2017,Tecnicos investigación y desarrollo_2018,Tierras cultivables_2015,Tierras cultivables_2016,Tierras cultivables_2017,Tierras cultivables_2018,Tierras cultivables_2019,Tierras cultivables_2020,Tierras cultivables_2021,Tierras cultivables_2022,"Trabajadores asalariados (empleados), total_2015","Trabajadores asalariados (empleados), total_2016","Trabajadores asalariados (empleados), total_2017","Trabajadores asalariados (empleados), total_2018","Trabajadores asalariados (empleados), total_2019","Trabajadores asalariados (empleados), total_2020","Trabajadores asalariados (empleados), total_2021","Trabajadores asalariados (empleados), total_2022","Trabajadores asalariados (empleados), total_2023",Trabajadores salud_2015,Trabajadores salud_2016
Aruba,Caribbean,North America,0.013,0.019,0.024,0.022,0.028,,,,,,,,,,,,101.123,98.304,99.769,104.304,102.085,86.141,101.196,113.001,,,,,-1.636,0.952,7.041,2.234,-2.497,-25.793,25.155,8.912,4.216,1.179,0.952,0.242,0.43,0.582,-0.221,-0.433,0.059,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.853,71.82,72.549,72.253,73.235,52.993,70.74,87.57,88.344,,,,,,,,,,,,,,,,,,,6.831,-1.003,-3.178,3.462,6.018,-0.951,-4.913,3.157,6.709,-0.907,0.923,5.253,4.4,-2.215,6.49,4.559,7.567,2.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27458.225,27441.53,28440.052,30082.128,31096.205,22855.932,27200.061,30559.534,33984.791,,,,,,,,,,,,,,11.111,11.111,11.111,11.111,11.111,11.111,11.111,11.111,,,,,,,,,,,
Australia,Australia and New Zealand,Oceania,2.376,2.406,2.706,2.46,2.116,2.012,2.304,2.673,2.574,,,,,,,,8.828,10.003,10.078,10.056,10.226,6.775,5.547,7.204,9.597,26.047,24.904,24.894,0.73,1.167,0.609,1.351,0.673,-1.344,1.967,2.924,0.941,1.555,1.677,1.768,1.622,1.608,1.369,0.281,1.418,2.597,6.039,5.651,5.525,5.282,5.205,6.551,5.209,3.779,3.755,6.074,5.781,5.669,5.32,5.106,6.349,5.012,3.672,3.572,6.055,5.711,5.592,5.345,5.143,6.394,5.023,3.728,3.668,4.944,5.09,5.43,5.451,5.741,5.384,4.89,4.815,4.706,3.307,3.371,3.415,3.44,3.3,3.527,3.119,2.919,2.743,1.852,1.755,1.656,1.68,1.72,1.908,1.791,1.356,1.489,8.9,9.107,8.686,8.293,7.887,8.192,8.591,8.417,8.352,2.637,2.621,2.596,2.617,2.558,2.766,2.492,2.177,2.148,20.066,19.279,21.257,21.894,24.16,24.027,22.057,25.532,26.799,6.891,6.412,5.499,4.126,3.921,-1.708,-8.507,-0.351,6.717,1.921,,1.88,,1.829,,,,14.0,-0.624,-0.663,3.653,1.869,3.468,1.886,3.08,7.176,6.512,3.47,3.561,3.636,4.25,2.782,1.353,2.025,4.161,1.881,3.505,3.577,3.677,3.747,3.827,3.906,3.981,,241023.0,243105.0,249048.0,235684.0,223389.0,236447.0,300666.0,291051.0,11.0,11.0,11.0,11.0,11.0,3.55,3.46,3.31,3.474,3.267,4.448,3.324,2.278,2.373,10.54,10.08,10.19,9.826,9.852,10.905,9.674,7.71,8.035,6.15,5.91,5.47,5.586,5.367,7.024,5.328,3.977,3.67,56739.027,49888.041,53901.715,57196.422,54972.702,51791.54,60607.779,64997.014,64820.912,,,,-0.49,,,,,,,,,,4.047,3.908,3.998,4.027,3.975,3.984,4.065,4.065,86.156,85.803,85.883,86.256,86.372,86.424,86.519,86.768,86.942,,
Austria,Western Europe,Europe,1.144,1.149,1.2,1.109,1.045,1.071,1.216,1.375,1.297,,,,,,,,28.199,28.306,29.709,30.97,32.224,27.861,28.772,33.703,34.142,91.474,85.016,85.052,0.174,1.019,1.564,1.986,1.304,-6.706,4.34,4.276,-1.93,1.449,1.41,1.02,0.836,0.818,0.813,0.855,1.398,1.451,6.179,6.476,5.969,5.11,4.679,5.364,6.508,5.163,5.476,5.372,5.594,5.096,4.73,4.423,5.015,6.403,4.797,5.025,5.802,6.064,5.561,4.933,4.56,5.201,6.459,4.992,5.264,5.987,6.025,6.129,6.044,6.27,6.259,6.224,6.607,6.602,4.816,4.721,4.151,4.055,4.068,4.294,4.034,3.852,3.59,4.21,3.927,3.68,3.282,3.186,3.377,3.394,3.183,2.585,11.181,10.805,10.357,10.093,9.861,9.964,9.992,9.409,9.12,4.531,4.348,3.93,3.694,3.656,3.864,3.735,3.539,3.117,53.396,52.663,54.326,55.702,55.896,51.663,55.953,61.963,59.465,3.027,2.993,4.9,5.151,4.035,-10.489,9.477,9.997,-0.422,3.05,3.117,3.057,3.092,3.132,3.201,3.256,,27.0,2.293,1.815,0.975,1.81,1.474,2.593,1.926,4.755,6.648,-1.804,-7.24,3.382,-6.151,-2.853,-2.763,3.954,3.031,0.572,5.099,5.108,5.157,5.216,5.291,5.324,5.43,5.508,6301.0,5937.0,6039.0,5876.0,5943.0,5087.0,5657.0,,12.0,12.0,12.0,12.0,12.0,3.953,3.614,3.212,3.297,3.066,3.281,4.138,3.49,3.6,11.147,12.659,13.005,11.453,10.715,11.533,14.347,12.417,12.658,5.508,5.822,5.105,4.311,3.997,4.885,6.045,4.241,4.596,43915.228,45061.499,47163.743,51194.075,49885.995,48716.41,53648.719,52176.665,56033.574,,,,,,,0.41,,,2579.546,,2648.102,,16.312,16.293,16.104,16.083,16.063,16.056,16.032,16.003,82.833,83.17,83.514,83.863,83.87,83.777,83.784,83.983,84.278,,
Azerbaiyán,,Asia - Europa,6.177,5.605,5.607,5.213,5.695,6.739,5.726,4.612,5.541,3.283,,,,,,,24.713,31.402,31.214,24.48,21.43,19.163,17.902,16.283,20.6,100.0,100.0,100.0,-0.103,-4.177,-0.778,0.624,1.636,-4.953,5.152,4.673,1.002,1.726,1.677,1.565,1.473,1.475,1.335,1.111,0.731,0.83,4.058,4.106,4.094,4.056,4.26,6.092,5.119,4.788,4.778,5.824,5.865,5.892,5.738,5.739,8.388,6.958,6.51,6.496,4.96,5.0,5.0,4.9,5.0,7.24,6.04,5.65,,12.31,13.135,13.604,14.023,14.236,14.448,14.528,14.578,14.589,30.621,30.596,30.788,30.782,30.562,30.744,30.373,30.419,30.309,41.949,41.995,41.851,41.692,41.321,41.214,41.437,41.196,40.782,55.629,55.05,54.726,54.395,54.438,53.908,53.435,53.039,52.956,36.356,36.337,36.311,36.21,35.903,35.915,35.861,35.762,35.491,37.795,46.428,48.548,54.092,49.051,35.624,46.489,59.987,49.045,,,,,,,,,,0.222,0.206,0.185,0.184,0.2,0.224,0.208,0.151,28.0,-8.85,14.671,16.172,12.185,-0.241,-7.396,21.589,37.271,-9.207,7.626,11.883,7.017,2.978,3.122,1.188,-3.115,-5.678,0.349,3.291,3.227,3.164,3.2,3.111,3.093,,,5208.0,7219.0,11058.0,11611.0,15687.0,9165.0,11532.0,15497.0,7.0,6.0,6.0,7.0,9.0,5.19,4.95,4.84,4.63,4.65,6.64,5.46,5.11,,9.41,9.35,8.96,10.19,10.04,15.51,13.06,12.31,,4.35,4.59,4.54,4.51,4.6,6.56,5.49,5.13,,5500.504,3880.685,4147.198,4739.794,4805.754,4229.911,5408.045,7770.594,7125.909,,,,,,,,,,,,,,23.441,24.18,25.338,25.382,25.359,25.22,25.275,25.31,32.061,31.815,31.671,31.582,31.326,31.643,32.037,32.383,32.454,,
Bahamas,Caribbean,North America,0.827,0.887,0.784,0.688,0.545,0.807,0.481,0.438,0.448,,,,,,,,35.756,44.575,40.898,46.843,48.393,26.55,38.475,50.047,51.203,100.0,100.0,100.0,0.198,-1.653,2.16,2.047,-1.847,-21.659,15.255,10.457,2.15,0.888,0.805,0.736,0.69,0.626,0.436,0.273,0.446,0.637,11.082,11.073,8.345,10.048,9.008,12.149,11.283,9.547,9.06,12.996,14.465,11.37,9.949,9.687,11.896,10.765,8.98,8.206,12.0,12.7,9.8,10.0,9.336,,,,8.643,0.867,0.862,0.859,0.855,0.852,0.843,0.847,0.845,0.844,5.331,5.184,5.073,5.006,4.891,4.786,4.702,4.589,4.516,1.287,1.235,1.196,1.166,1.122,1.194,1.236,1.234,1.204,14.711,14.648,14.683,14.832,14.819,15.254,15.15,14.976,14.967,3.412,3.328,3.24,3.151,3.079,3.048,3.015,2.954,2.891,36.338,33.217,32.282,35.84,35.564,24.24,29.497,39.427,39.746,1.396,-7.051,-0.226,12.08,1.699,-45.058,22.291,43.109,4.514,,,,,,,,,119.0,5.309,1.604,1.348,0.456,4.593,-2.635,-1.072,4.301,6.344,0.652,3.324,2.489,3.895,3.705,4.364,3.369,4.042,2.249,,,1.855,,,,,,,,,,,,,,19.0,31.0,31.0,20.0,20.0,,,,,3.346,,,,3.101,,,,,18.349,,,,16.86,,,,,9.77,,,,9.774,30289.402,30266.586,31337.183,32124.405,32979.54,25155.673,28682.327,33044.388,35896.505,,,,,,,,,,,,,,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,84.421,84.49,84.458,84.313,84.329,83.902,84.003,84.178,84.189,,
Bahrein,Western Asia,Asia,0.302,0.316,0.277,0.275,0.269,0.303,0.269,0.245,0.252,,,,,,,,48.288,54.589,51.465,50.177,50.388,59.015,58.312,54.633,59.881,100.0,100.0,100.0,-1.663,-0.079,-0.457,1.918,3.383,-5.173,2.119,4.568,-0.439,4.249,3.925,5.401,0.245,-1.175,-0.656,2.291,1.477,3.517,0.444,0.471,0.48,0.482,0.494,0.881,0.716,0.53,0.424,3.77,3.912,3.975,3.978,4.014,5.204,4.595,4.233,3.823,,,,,,,,,,1.682,1.683,1.684,1.681,1.677,1.672,1.67,1.667,1.665,1.346,1.291,1.244,1.211,1.177,1.16,1.144,1.124,1.1,0.052,0.048,0.045,0.043,0.041,0.04,0.04,0.041,0.039,1.002,0.995,0.992,0.985,0.983,0.998,0.997,0.976,0.968,1.074,1.038,1.005,0.978,0.948,0.935,0.916,0.898,0.879,78.868,70.18,71.851,75.715,73.094,70.454,86.274,95.505,87.564,-0.845,-2.757,3.69,3.262,0.381,-2.549,29.474,9.162,-9.06,,,,,,,,,43.0,-8.757,0.357,4.616,4.213,0.165,-5.829,9.208,7.849,-4.144,0.2,0.718,3.833,4.181,2.328,2.85,4.357,4.18,14.843,0.932,0.842,,,,,,,2121.0,5646.0,4994.0,4938.0,4310.0,3665.0,5563.0,7397.0,13.0,13.0,14.0,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23734.055,23800.001,24784.769,26324.407,27259.744,24342.844,27147.808,30616.261,29218.861,,,,,,,,,,,,,,2.674,2.683,2.679,2.699,2.692,2.675,2.658,2.658,97.315,97.322,97.325,97.333,97.339,97.33,97.333,97.357,97.367,,
Bangladesh,Southern Asia,Asia,14.783,13.465,12.957,12.48,11.975,12.0,11.633,11.218,11.004,,0.107,,,,,,5.613,4.277,4.211,4.688,4.49,3.729,4.406,4.439,3.976,100.0,100.0,100.0,5.604,6.162,5.687,6.442,6.973,2.586,6.071,6.008,4.491,3.173,3.126,3.036,2.957,2.935,2.879,2.809,2.969,3.122,3.109,3.067,3.289,3.498,3.716,4.959,5.056,4.423,4.274,7.32,7.235,6.628,6.225,5.84,6.327,5.813,4.888,4.765,,4.35,4.372,,,,,4.593,,1.959,2.978,4.476,4.488,4.496,4.486,4.501,4.502,4.517,36.546,33.963,31.819,30.474,29.111,28.467,27.259,25.51,24.99,60.154,63.104,59.531,58.239,56.909,55.979,55.478,53.374,53.128,58.561,57.51,56.181,54.887,53.582,52.788,51.456,49.689,48.877,43.538,42.665,40.597,39.552,38.465,37.972,37.306,35.662,35.274,17.337,13.921,12.82,12.675,13.095,10.443,10.663,12.882,13.157,-2.83,2.197,-1.843,6.106,11.456,-17.502,9.191,29.393,8.033,,,,,,,,,168.0,5.873,27.851,5.048,5.806,3.658,3.841,4.121,5.049,6.897,1.451,0.88,0.616,0.754,0.543,0.408,0.414,0.355,0.317,0.481,0.492,0.536,0.573,0.627,0.656,0.67,,7556.0,8103.0,7629.0,4473.0,,,,,33.0,33.0,33.0,33.0,33.0,,9.03,10.736,,,,,11.777,,,3.23,3.454,,,,,3.838,,,9.71,8.483,,,,,6.413,,1224.386,1649.284,1811.082,1965.244,2129.799,2248.851,2482.849,2716.486,2551.018,,1.35,,,,,,,,,,,,59.632,59.877,59.824,59.709,60.36,60.613,60.521,60.521,39.48,39.512,39.343,40.625,41.922,42.727,44.042,45.808,46.606,,
Barbados,Caribbean,North America,1.802,1.853,1.906,2.371,2.47,3.318,2.291,1.635,1.854,,,,,,,,40.301,39.869,40.052,,,,,,,100.0,100.0,100.0,-1.074,1.571,-0.076,-1.364,0.475,-15.202,-0.414,17.761,4.087,-0.022,0.038,0.095,0.155,0.211,0.28,0.336,0.309,0.329,10.632,7.847,8.466,8.116,9.543,11.246,10.78,9.456,8.888,8.969,8.648,8.779,8.533,7.281,8.304,8.086,7.258,6.868,9.803,8.247,8.62,8.321,8.41,,11.015,,,0.731,0.693,0.824,0.742,0.525,0.507,0.488,0.477,0.469,4.196,3.852,4.411,4.469,4.686,4.557,4.467,4.312,4.197,1.6,1.862,1.789,1.686,1.018,1.111,1.149,1.146,1.105,15.552,16.697,17.974,18.639,19.054,19.928,20.023,19.936,19.996,2.89,2.862,3.106,3.095,2.829,2.809,2.783,2.721,2.635,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,-0.611,-0.967,3.367,3.253,2.146,5.114,2.329,0.665,3.182,13.02,10.458,1.658,0.163,0.481,0.145,0.335,0.24,0.119,,,2.55,,,2.626,2.881,2.965,1105.0,1056.0,945.0,859.0,939.0,934.0,995.0,1028.0,28.0,28.0,29.0,29.0,28.0,5.232,4.565,4.079,5.207,4.166,,5.086,,,11.147,8.843,9.866,9.57,9.431,,12.487,,,10.628,10.865,10.059,9.012,9.781,,13.024,,,18954.291,19065.807,19692.761,20055.916,20583.727,18347.111,18696.786,22164.026,23804.025,,,,,,,,,,,,,,18.605,16.279,16.279,16.279,16.279,16.279,16.279,16.279,83.716,82.61,81.202,80.619,80.421,79.566,79.488,79.587,79.535,,
Belarús,Eastern Europe,Europe,6.283,6.895,7.566,6.59,6.795,7.077,6.707,8.042,7.25,,,,,,,,19.67,23.605,23.264,23.728,24.055,22.216,22.977,19.869,20.284,100.0,100.0,99.931,-3.957,-2.612,2.645,3.37,1.651,-0.251,3.291,-3.889,4.45,0.767,0.708,0.497,0.374,0.368,0.13,-0.292,-0.285,-0.038,7.486,7.474,7.22,5.921,5.106,4.773,4.719,4.229,4.125,4.255,4.19,4.039,3.559,3.198,3.3,3.058,2.896,2.773,1.0,5.844,5.648,4.763,4.165,4.049,3.9,3.574,3.461,0.565,0.57,0.584,0.528,0.688,0.688,0.741,0.532,0.528,13.411,12.889,14.18,14.905,14.577,14.351,14.028,13.141,12.97,7.081,6.651,7.25,7.674,7.509,7.369,7.754,7.016,6.909,3.41,3.487,3.785,3.651,3.584,3.74,3.933,3.988,4.009,10.212,9.738,10.696,11.315,11.057,10.892,10.907,10.108,9.971,58.01,62.509,66.79,70.455,65.094,61.012,70.832,63.051,66.819,2.101,2.6,7.455,3.8,0.966,-3.75,10.051,-21.05,18.698,0.5,0.501,0.584,0.604,0.577,0.539,0.46,0.481,49.0,16.023,8.342,8.623,12.14,8.577,11.878,15.326,14.885,7.368,2.927,2.613,2.332,2.376,1.977,2.27,1.766,2.177,2.772,5.051,4.277,4.33,4.386,4.434,4.47,,,6095.0,6427.0,7861.0,8700.0,8697.0,7204.0,8127.0,7820.0,7.0,7.0,7.0,7.0,7.0,,2.994,3.168,2.743,2.173,2.747,2.24,2.368,2.204,,13.393,13.248,10.522,8.709,11.043,11.071,10.649,10.547,,6.943,6.6,5.611,5.039,4.562,4.6,4.07,4.0,5967.069,5039.776,5785.534,6360.053,6837.768,6542.865,7489.719,7994.648,7829.053,,,,,,3.32,,,,,,,,27.971,28.001,28.213,28.141,28.148,27.885,27.711,27.617,96.025,95.943,95.631,95.822,95.728,95.571,95.327,95.48,95.463,,
Belice,Central America,North America,9.614,7.702,8.56,7.143,6.536,8.376,7.922,7.749,8.101,,,,,,,,32.698,33.096,35.917,37.41,38.182,29.188,37.77,42.198,44.208,100.0,100.0,100.0,0.737,-2.242,-4.048,-0.757,2.753,-15.001,16.396,7.642,-0.911,2.258,2.518,2.536,2.134,1.772,1.629,1.535,2.272,2.513,5.446,4.422,4.613,5.315,5.891,7.258,7.026,5.743,5.386,11.093,11.184,9.851,11.869,13.632,16.115,15.451,13.433,12.695,7.578,7.0,6.596,9.346,9.053,29.283,,,,6.278,5.851,3.38,4.219,5.258,5.253,5.384,5.499,5.537,25.81,26.584,24.46,24.685,23.052,24.836,23.061,22.52,22.186,4.532,4.553,5.186,5.418,7.089,4.804,4.962,4.705,4.685,26.197,27.678,29.926,30.112,29.981,30.701,30.679,30.518,30.509,18.082,18.563,17.418,17.426,16.861,17.337,16.386,15.881,15.619,51.572,47.295,49.795,51.564,51.857,37.717,47.737,53.272,55.292,-2.402,-8.938,-1.754,9.604,5.328,-29.682,35.85,14.311,10.885,,,,,,,,,135.0,-0.305,2.094,3.033,0.078,-0.118,-0.652,0.631,7.252,6.51,2.696,1.461,1.405,5.322,3.932,3.73,5.185,4.95,0.523,,,1.126,1.081,,,,,675.0,701.0,777.0,763.0,769.0,671.0,1002.0,1123.0,29.0,29.0,29.0,29.0,29.0,5.347,5.396,3.899,6.105,7.019,8.675,,,,7.756,6.665,6.545,11.424,9.937,32.846,,,,9.765,9.389,9.604,10.584,10.102,30.599,,,,6154.496,6142.499,6072.583,6031.281,6190.048,5227.194,6122.612,7068.455,7459.998,,,,,,,,,,,,,,3.858,3.858,3.946,3.946,4.033,4.296,4.384,4.384,67.525,66.471,66.695,65.669,64.762,64.047,63.937,63.983,63.954,,
Benin,Western Africa,Africa,26.392,27.754,28.489,28.065,26.876,27.109,28.529,26.896,25.402,,,,,,,,8.091,9.506,8.089,8.919,9.27,8.307,8.154,8.574,,100.0,100.0,100.0,-1.184,0.361,2.67,3.737,3.982,1.12,4.413,3.581,3.703,4.118,4.086,4.04,3.97,3.889,3.813,3.736,3.688,3.659,1.648,1.624,1.512,1.274,1.091,1.539,1.943,1.881,1.847,1.996,1.946,1.808,1.547,1.338,1.463,1.612,1.483,1.461,,,,,1.214,,,1.685,,1.016,0.963,0.911,0.86,0.812,0.927,1.058,1.294,1.333,47.595,46.777,45.389,44.011,42.548,42.532,42.0,41.249,40.565,24.304,21.776,19.342,17.073,16.47,16.274,16.194,15.462,15.128,88.263,88.102,87.971,87.829,87.654,87.835,87.426,86.899,86.706,36.068,34.383,32.456,30.613,29.556,29.501,29.196,28.516,27.994,24.72,27.607,27.206,27.274,29.631,19.872,20.919,21.653,21.193,-20.096,13.481,7.0,5.0,8.615,-24.965,12.551,19.082,6.224,,,,,,,,,149.0,0.852,0.684,-0.368,0.67,-0.398,2.878,1.619,4.139,3.385,1.315,1.115,1.582,1.361,1.516,1.112,1.956,2.161,0.249,,0.046,,0.076,0.062,,0.212,0.195,3110.0,3201.0,3377.0,3315.0,3632.0,4256.0,5985.0,5560.0,54.0,54.0,54.0,54.0,54.0,,,,,10.755,,,10.297,,,,,,1.139,,,1.647,,,,,,2.985,,,4.622,,1002.419,1010.534,1054.974,1151.741,1130.821,1197.501,1318.835,1264.708,1394.373,,,,,,,4.84,,,,,,,23.945,24.832,26.548,30.292,31.376,29.543,30.923,31.447,10.721,10.935,11.118,11.311,11.534,11.238,11.517,11.806,11.96,,
