Country Name,Indicator Name,Year,Value,Region,Continent
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2016,16.6067318041161,Polynesia,Oceania
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2017,16.8193763932722,Polynesia,Oceania
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2018,17.3828252007989,Polynesia,Oceania
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2019,20.2411899518908,Polynesia,Oceania
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2020,17.4558596693831,Polynesia,Oceania
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2021,15.1346880325987,Polynesia,Oceania
Tonga,"Agricultura, silvicultura y pesca, valor agregado.csv",2022,15.5719324326622,Polynesia,Oceania
Tonga,Comercio servicios.csv,2015,23.5747414214647,Polynesia,Oceania
Tonga,Comercio servicios.csv,2016,36.0219943317355,Polynesia,Oceania
Tonga,Comercio servicios.csv,2017,38.7344766601693,Polynesia,Oceania
Tonga,Comercio servicios.csv,2018,39.6134536201768,Polynesia,Oceania
Tonga,Comercio servicios.csv,2019,42.179952327399,Polynesia,Oceania
Tonga,Comercio servicios.csv,2020,37.7165385492573,Polynesia,Oceania
Tonga,Comercio servicios.csv,2021,24.1242468257663,Polynesia,Oceania
Tonga,Comercio servicios.csv,2022,30.4325762617922,Polynesia,Oceania
Tonga,Comercio servicios.csv,2023,45.6460911999529,Polynesia,Oceania
Tonga,Contaminación aire.csv,2015,100.0,Polynesia,Oceania
Tonga,Contaminación aire.csv,2016,99.8064169673664,Polynesia,Oceania
Tonga,Contaminación aire.csv,2017,99.8125919313455,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2015,1.6036112932528,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2016,7.1755196846192,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2017,3.36688225938528,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2018,0.486303287818018,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2019,-0.304764124367566,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2020,1.7496930940647,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2021,0.566200387066786,Polynesia,Oceania
Tonga,Crecimiento PIB per capita.csv,2022,-1.89321542116249,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2015,-0.71019586697614,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2016,-0.768312078404105,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2017,-0.388429395664215,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2018,0.0368633398264026,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2019,-0.0081906790118682,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2020,0.0,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2021,-0.184467862676614,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2022,-0.332902101416091,Polynesia,Oceania
Tonga,Crecimiento población urbana.csv,2023,-0.272075359525708,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2015,1.469,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2016,1.481,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2017,1.541,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2018,1.623,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2019,1.622,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2020,1.989,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2021,1.788,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2022,1.828,Polynesia,Oceania
Tonga,Desempleo hombres.csv,2023,1.789,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2015,2.842,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2016,2.868,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2017,2.98,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2018,3.133,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2019,2.903,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2020,3.668,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2021,2.539,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2022,2.919,Polynesia,Oceania
Tonga,Desempleo mujeres.csv,2023,2.86,Polynesia,Oceania
Tonga,"Desempleo, total.csv",2016,1.054,Polynesia,Oceania
Tonga,"Desempleo, total.csv",2018,2.248,Polynesia,Oceania
Tonga,"Desempleo, total.csv",2021,2.111,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2015,13.7355655008564,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2016,13.7674496363788,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2017,13.8245358164582,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2018,13.8584892389928,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2019,13.9259342448831,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2020,13.9814682822523,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2021,14.0585964115376,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2022,14.1146745528152,Polynesia,Oceania
Tonga,"Empleadores, total.csv",2023,14.1572314229997,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2015,45.989946040677,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2016,45.2129646926957,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2017,44.6827609014031,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2018,44.178392559027,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2019,42.2949560877286,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2020,40.5089981856519,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2021,37.771604325826,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2022,38.0257510729614,Polynesia,Oceania
Tonga,Empleados agricultura - hombres.csv,2023,37.6083009079118,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2015,10.2376851532897,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2016,10.8102507425572,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2017,11.507662570758,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2018,12.276249914272,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2019,12.2132755937479,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2020,11.9534123416428,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2021,11.9341563786008,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2022,11.9874866879659,Polynesia,Oceania
Tonga,Empleados agricultura - mujeres.csv,2023,11.8278856991315,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2015,39.12647107575,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2016,38.7249575078715,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2017,38.2397486957985,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2018,37.9350119566746,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2019,37.5410618524862,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2020,37.6450463292943,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2021,37.3552123552124,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2022,37.1960148152402,Polynesia,Oceania
Tonga,"Empleo vulnerable, total.csv",2023,37.0026486596618,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2015,31.6564451074645,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2016,31.3382930703001,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2017,31.2054748415325,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2018,31.0929807286538,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2019,29.8144144650027,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2020,28.5559515324305,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2021,26.7232568703157,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2022,26.7908926469322,Polynesia,Oceania
Tonga,Empleos agricultura.csv,2023,26.2915854119976,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2015,16.9401118949071,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2016,21.662204390093,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2017,22.1761347860229,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2018,21.3767136527537,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2019,22.7656730050921,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2020,20.0904222592488,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2021,11.0825429120838,Polynesia,Oceania
Tonga,Exportaciones bienes y servicios (% del PIB).csv,2022,11.5596410093967,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2015,8.13392363311347,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2016,29.6275586485452,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2017,-7.54403316508562,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2018,1.33658687236252,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2019,-3.27106412224019,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2020,-1.85239994698405,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2021,-47.6715282517938,Polynesia,Oceania
Tonga,Exportaciones de bienes y servicios(% anual).csv,2022,-3.04811309170849,Polynesia,Oceania
Tonga,Indice facilidad para hacer negocios.csv,2019,103.0,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2015,5.20195788917211,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2016,2.97355538261547,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2017,5.57528645959195,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2018,4.93734088158944,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2019,4.72800475373694,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2020,0.43844596361491,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2021,2.47456266775067,Polynesia,Oceania
Tonga,"Inflación, deflactor del PIB (%) anual.csv",2022,2.07802980858338,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2015,3.37347770551725,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2016,3.95057713292273,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2017,-3.40708330022211,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2018,4.73966117900738,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2019,-1.23601851661012,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2020,0.769728580229096,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2021,0.0498791191155837,Polynesia,Oceania
Tonga,Inversión extranjera directa.csv,2022,0.561880376085847,Polynesia,Oceania
Tonga,Medicos (cada 1.000 personas).csv,2019,1.019,Polynesia,Oceania
Tonga,Medicos (cada 1.000 personas).csv,2020,0.95,Polynesia,Oceania
Tonga,Medicos (cada 1.000 personas).csv,2021,1.009,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2015,71.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2016,49.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2017,27.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2018,32.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2019,42.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2020,45.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2021,31.0,Polynesia,Oceania
Tonga,Nuevas empresas registradas (numero).csv,2022,31.0,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2015,4123.90323993332,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2016,3987.98626206287,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2017,4365.92932788383,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2018,4638.89774268789,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2019,4676.84790348236,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2020,4700.44932800575,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2021,4912.57950603175,Polynesia,Oceania
Tonga,PIB per capita US a precios actuales.csv,2022,4933.07479143113,Polynesia,Oceania
Tonga,Pago de impuestos (numero).csv,2015,30.0,Polynesia,Oceania
Tonga,Pago de impuestos (numero).csv,2016,30.0,Polynesia,Oceania
Tonga,Pago de impuestos (numero).csv,2017,30.0,Polynesia,Oceania
Tonga,Pago de impuestos (numero).csv,2018,30.0,Polynesia,Oceania
Tonga,Pago de impuestos (numero).csv,2019,30.0,Polynesia,Oceania
Tonga,Personas desempleadas educación avanzada.csv,2018,2.312,Polynesia,Oceania
Tonga,Personas desempleadas educación avanzada.csv,2021,2.265,Polynesia,Oceania
Tonga,Personas desempleadas educación basica.csv,2016,1.123,Polynesia,Oceania
Tonga,Personas desempleadas educación basica.csv,2018,2.401,Polynesia,Oceania
Tonga,Personas desempleadas educación basica.csv,2021,1.992,Polynesia,Oceania
Tonga,Personas desempleadas educación intermedia.csv,2016,0.839,Polynesia,Oceania
Tonga,Personas desempleadas educación intermedia.csv,2018,2.169,Polynesia,Oceania
Tonga,Personas desempleadas educación intermedia.csv,2021,2.121,Polynesia,Oceania
Tonga,Tasa crecimiento prom. anualizada .csv,2021,7.79,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2015,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2016,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2017,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2018,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2019,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2020,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2021,27.7777777777778,Polynesia,Oceania
Tonga,Tierras cultivables.csv,2022,27.7777777777778,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2015,47.1379634233936,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2016,47.5048064866672,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2017,47.9329107533517,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2018,48.2064988043325,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2019,48.5301962545975,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2020,48.3706343549537,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2021,48.5890302066773,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2022,48.6893106319446,Polynesia,Oceania
Tonga,"Trabajadores asalariados (empleados), total.csv",2023,48.8401199173385,Polynesia,Oceania
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2015,1.65829407061422,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2016,1.61808628615819,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2017,1.72011444531291,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2018,1.70197971518082,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2019,1.58505601257357,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2020,1.77700442372342,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2021,1.47094682475968,Caribbean,North America
Trinidad y Tobago,"Agricultura, silvicultura y pesca, valor agregado.csv",2022,1.07695844326054,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2015,14.9477184817756,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2016,15.5508834949011,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2017,16.9385234456466,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2018,13.5971733112469,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2019,11.4801561286726,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2020,10.5852198258187,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2021,11.1278428826085,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2022,13.5923201947611,Caribbean,North America
Trinidad y Tobago,Comercio servicios.csv,2023,12.1395332717195,Caribbean,North America
Trinidad y Tobago,Contaminación aire.csv,2015,100.0,Caribbean,North America
Trinidad y Tobago,Contaminación aire.csv,2016,100.0,Caribbean,North America
Trinidad y Tobago,Contaminación aire.csv,2017,100.0,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2015,-1.09534448461349,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2016,-7.81591555002213,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2017,-4.99296243390236,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2018,-0.789677173455075,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2019,0.0086796592389362,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2020,-9.26015688200572,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2021,-1.0977057917612,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2022,1.61248649253199,Caribbean,North America
Trinidad y Tobago,Crecimiento PIB per capita.csv,2023,1.22131575017148,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2015,0.144762602833249,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2016,0.183259826184469,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2017,0.117553623112218,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2018,0.148961382040986,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2019,0.357652196842921,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2020,0.251385090037243,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2021,0.156761055349018,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2022,0.0123545763567022,Caribbean,North America
Trinidad y Tobago,Crecimiento población urbana.csv,2023,0.310285151883826,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2015,2.057,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2016,3.238,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2017,3.287,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2018,3.249,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2019,3.135,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2020,3.747,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2021,3.828,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2022,3.916,Caribbean,North America
Trinidad y Tobago,Desempleo hombres.csv,2023,3.75,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2015,2.939,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2016,3.165,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2017,3.536,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2018,3.833,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2019,4.044,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2020,4.819,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2021,5.26,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2022,4.987,Caribbean,North America
Trinidad y Tobago,Desempleo mujeres.csv,2023,4.803,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2015,2.428,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2016,3.207,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2019,3.523,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2020,4.206,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2021,4.446,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2022,4.383,Caribbean,North America
Trinidad y Tobago,"Desempleo, total.csv",2023,3.362,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2015,5.47097497103227,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2016,5.36684342689394,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2017,4.92892950060283,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2018,4.53800030748732,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2019,4.16361366177761,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2020,3.97748959248706,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2021,3.87954092848248,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2022,4.5323959401136,Caribbean,North America
Trinidad y Tobago,"Empleadores, total.csv",2023,4.52514462951389,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2015,4.89571882994971,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2016,4.47247014835364,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2017,4.44611242226482,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2018,4.36311671714908,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2019,4.25558633425669,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2020,4.22643647084572,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2021,4.10049097949623,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2022,4.06358457799644,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - hombres.csv,2023,3.99446551510904,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2015,1.38249471458774,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2016,1.59994881241434,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2017,1.50012652889076,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2018,1.44125987204425,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2019,1.37545748403815,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2020,1.4270414620916,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2021,1.54098739414901,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2022,1.56543455529273,Caribbean,North America
Trinidad y Tobago,Empleados agricultura - mujeres.csv,2023,1.52029688531899,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2015,16.7595473252775,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2016,18.1835188476288,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2017,18.8460850653883,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2018,19.3167517950996,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2019,20.1536588580605,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2020,21.6414134689638,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2021,20.7054201187688,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2022,21.2793540316561,Caribbean,North America
Trinidad y Tobago,"Empleo vulnerable, total.csv",2023,21.4596545208469,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2015,3.42632717477268,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2016,3.24500118719556,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2017,3.18692348960767,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2018,3.12071154842641,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2019,3.03306882618635,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2020,3.03526571334736,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2021,3.0050333634526,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2022,2.98097496520705,Caribbean,North America
Trinidad y Tobago,Empleos agricultura.csv,2023,2.91925076739961,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2015,0.0804800018668175,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2016,0.0870900005102158,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2017,0.0860600024461746,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2018,0.0822200030088425,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2019,0.059409998357296,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2020,0.0643400028347969,Caribbean,North America
Trinidad y Tobago,Gasto investigación y desarrollo.csv,2021,0.0538199990987778,Caribbean,North America
Trinidad y Tobago,Indice facilidad para hacer negocios.csv,2019,105.0,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2015,-8.73361424910222,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2016,-0.741516049133921,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2017,8.21366055257951,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2018,2.68705726829177,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2019,-3.81228212859769,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2020,-3.79188317365001,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2021,19.0933595979048,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2022,20.8145233815985,Caribbean,North America
Trinidad y Tobago,"Inflación, deflactor del PIB (%) anual.csv",2023,-10.183883266448,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2015,0.654276749037623,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2016,-0.0994752023912512,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2017,-1.95872894512088,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2018,-2.84984479909314,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2019,0.773786178680069,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2020,5.07489211641876,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2021,-3.81599706500902,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2022,-3.0395904935468,Caribbean,North America
Trinidad y Tobago,Inversión extranjera directa.csv,2023,-5.68266131818445,Caribbean,North America
