Country,Happiness Rank 2015,Happiness Rank 2016,Happiness Rank 2017,Happiness Rank 2018,Happiness Rank 2019,Happiness Score 2015,Happiness Score 2016,Happiness Score 2017,Happiness Score 2018,Happiness Score 2019,Family 2015,Family 2016,Family 2017,Family 2018,Family 2019,Freedom 2015,Freedom 2016,Freedom 2017,Freedom 2018,Freedom 2019,Trust (Government Corruption) 2015,Trust (Government Corruption) 2016,Trust (Government Corruption) 2017,Trust (Government Corruption) 2018,Trust (Government Corruption) 2019,Generosity 2015,Generosity 2016,Generosity 2017,Generosity 2018,Generosity 2019,Happiness.Rank 2015,Happiness.Rank 2016,Happiness.Rank 2017,Happiness.Rank 2018,Happiness.Rank 2019,Happiness.Score 2015,Happiness.Score 2016,Happiness.Score 2017,Happiness.Score 2018,Happiness.Score 2019,Economy..GDP.per.Capita. 2015,Economy..GDP.per.Capita. 2016,Economy..GDP.per.Capita. 2017,Economy..GDP.per.Capita. 2018,Economy..GDP.per.Capita. 2019,Health..Life.Expectancy. 2015,Health..Life.Expectancy. 2016,Health..Life.Expectancy. 2017,Health..Life.Expectancy. 2018,Health..Life.Expectancy. 2019,Trust..Government.Corruption. 2015,Trust..Government.Corruption. 2016,Trust..Government.Corruption. 2017,Trust..Government.Corruption. 2018,Trust..Government.Corruption. 2019,Dystopia.Residual 2015,Dystopia.Residual 2016,Dystopia.Residual 2017,Dystopia.Residual 2018,Dystopia.Residual 2019,Overall rank 2015,Overall rank 2016,Overall rank 2017,Overall rank 2018,Overall rank 2019,Score 2015,Score 2016,Score 2017,Score 2018,Score 2019,GDP per capita 2015,GDP per capita 2016,GDP per capita 2017,GDP per capita 2018,GDP per capita 2019,Social support 2015,Social support 2016,Social support 2017,Social support 2018,Social support 2019,Healthy life expectancy 2015,Healthy life expectancy 2016,Healthy life expectancy 2017,Healthy life expectancy 2018,Healthy life expectancy 2019,Freedom to make life choices 2015,Freedom to make life choices 2016,Freedom to make life choices 2017,Freedom to make life choices 2018,Freedom to make life choices 2019,Perceptions of corruption 2015,Perceptions of corruption 2016,Perceptions of corruption 2017,Perceptions of corruption 2018,Perceptions of corruption 2019
Bahrain,35.0,28.0,21.0,16.158666666666665,11.317333333333332,6.475999999999999,6.734000000000037,6.9920000000000755,5.083992427215629,3.175984854431183,1.2679772816467365,1.32141251226426,1.32311046123505,1.0726382490659865,0.8221660368969227,0.5716938247278591,0.5578877955158354,0.536746919155121,0.4276446127700761,0.3185423063850313,0.2094399999999865,0.1611599999999811,0.1128799999999898,0.1331266666666599,0.1533733333333299,0.17362,0.17147,0.172668486833572,0.243,0.255,13.836666666666666,27.41833333333333,41.0,34.0173999786377,27.03479995727539,20.052199935913087,13.069599914550782,6.08699989318848,5.167282366752628,4.247564840316776,3.327847313880924,2.408129787445072,1.48841226100922,1.3213564157485993,1.1543005704879783,0.9872447252273576,0.8201888799667367,0.653133034706116,0.5739148616790773,0.4946966886520387,0.4154785156250002,0.3362603425979616,0.257042169570923,0.5368636131286624,0.8166850566864019,1.0965065002441412,1.3763279438018807,1.65614938735962,21.437432924906417,41.21871646245321,61.0,55.0,49.0,43.0,37.0,5.8230000000000075,5.917000000000002,6.010999999999996,6.105,6.199,1.2659999999999982,1.2899999999999991,1.314,1.338,1.362,1.3600000000000003,1.362,1.364,1.366,1.368,0.1789999999999736,0.3519999999999754,0.5249999999999773,0.698,0.871,0.7680000000000007,0.7099999999999937,0.652000000000001,0.594,0.536,0.1619999999999954,0.1489999999999973,0.1359999999999956,0.123,0.11
Bangladesh,111.0,112.0,113.0,76.864,40.727999999999994,4.591999999999999,4.540999999999997,4.489999999999995,3.2517663291422707,2.0135326582845465,0.7752989874268224,0.9273348577118554,0.735131740570068,0.6729769557837176,0.6108221709973674,0.548667386211017,0.5432130616906328,0.478356659412384,0.360894439608256,0.243432219804128,0.12597,0.12611,0.12625,0.1549066666666667,0.1835633333333333,0.21222,0.19132,0.172255352139473,0.153,0.166,36.77733333333333,73.38866666666667,110.0,88.92159996032714,67.8431999206543,46.76479988098145,25.6863998413086,4.60799980163574,3.8037364363670334,2.9994730710983264,2.19520970582962,1.3909463405609128,0.586682975292206,0.5759945869445803,0.5653061985969544,0.5546178102493287,0.5439294219017028,0.533241033554077,0.4513363987207412,0.3694317638874054,0.2875271290540696,0.2056224942207338,0.123717859387398,0.4947215199470524,0.8657251805067068,1.2367288410663613,1.6077325016260156,1.97873616218567,29.652490774790447,57.326245387395225,85.0,95.0,105.0,115.0,125.0,4.631999999999991,4.587999999999994,4.543999999999997,4.5,4.456,0.441999999999993,0.4719999999999942,0.5019999999999953,0.532,0.562,0.6159999999999854,0.6939999999999884,0.7719999999999914,0.85,0.928,0.1469999999999913,0.2909999999999968,0.4350000000000023,0.579,0.723,0.7389999999999901,0.6859999999999928,0.6329999999999956,0.58,0.527,0.1469999999999998,0.1459999999999999,0.145,0.144,0.143
Belarus,63.0,65.0,67.0,46.596999999999994,26.193999999999996,5.790999999999997,5.779999999999994,5.768999999999995,4.330881207190603,2.892762414381211,1.4546436215718188,1.560671229661267,1.44494521617889,1.059471149265872,0.6739970823528538,0.2885230154398357,0.2382951846798136,0.295400261878967,0.2496801745859801,0.2039600872929932,0.1582400000000063,0.1419100000000028,0.1255800000000064,0.1205400000000043,0.1155000000000021,0.11046,0.13942,0.15513750910759,0.101,0.094,22.396000000000004,44.69800000000001,67.0,54.71379995346069,42.42759990692139,30.14139986038208,17.855199813842773,5.56899976730347,4.686511325836184,3.8040228843688983,2.921534442901613,2.0390460014343263,1.15655755996704,1.0527889013290397,0.9490202426910396,0.8452515840530394,0.7414829254150392,0.637714266777039,0.5414341777563099,0.4451540887355806,0.3488739997148514,0.2525939106941222,0.156313821673393,0.4696976542472844,0.7830814868211758,1.0964653193950673,1.4098491519689589,1.72323298454285,17.482155323028568,33.24107766151428,49.0,57.0,65.0,73.0,81.0,5.963000000000022,5.802999999999997,5.643000000000029,5.483,5.323,0.9549999999999984,0.982999999999997,1.0109999999999957,1.039,1.067,1.5969999999999942,1.563999999999993,1.5309999999999917,1.498,1.465,0.4329999999999643,0.5219999999999629,0.6109999999999616,0.7,0.789,0.5229999999999961,0.4509999999999934,0.3789999999999907,0.307,0.235,0.1900000000000012,0.1780000000000008,0.1660000000000003,0.154,0.142
Belgium,17.0,16.0,15.0,12.307,9.614,6.920999999999999,6.912999999999997,6.904999999999998,5.084491199273001,3.263982398546004,1.4434735978190076,1.531799947001133,1.46231269836426,1.1587870031227363,0.8552613078812127,0.5517356126396891,0.4891059925240881,0.539770722389221,0.4597004815928138,0.3796302407964067,0.2995599999999996,0.3366400000000027,0.3737199999999916,0.3233133333333277,0.2729066666666638,0.2225,0.2424,0.231503337621689,0.188,0.16,5.773333333333333,11.386666666666668,17.0,14.97819995880127,12.95639991760254,10.934599876403812,8.912799835205082,6.89099979400635,5.805555987358096,4.720112180709842,3.634668374061588,2.549224567413334,1.46378076076508,1.3346429824829136,1.205505204200747,1.0763674259185807,0.9472296476364144,0.818091869354248,0.7047421216964722,0.5913923740386964,0.4780426263809206,0.3646928787231448,0.251343131065369,0.6259165763854992,1.0004900217056294,1.3750634670257595,1.7496369123458897,2.12421035766602,4.749473571777347,7.374736785888674,10.0,12.0,14.0,16.0,18.0,6.938999999999998,6.934999999999999,6.930999999999999,6.927,6.923,1.2280000000000086,1.2600000000000051,1.2920000000000016,1.324,1.356,1.4199999999999946,1.4409999999999954,1.4619999999999962,1.483,1.504,0.617999999999995,0.710000000000008,0.8019999999999925,0.894,0.986,0.9129999999999824,0.8029999999999973,0.6929999999999836,0.583,0.473,0.3300000000000054,0.3000000000000042,0.2700000000000031,0.24,0.21
Belize,79.78481012658226,52.0,42.7912,33.5824,24.3736,15.1648,5.956,4.539920550250985,3.1238411005019686,1.7077616507529527,0.2916822010039368,1.4762855979919325,1.8711533969878928,1.4041855282401865,0.93721765949248,0.4702497907447736,0.5912847907447656,0.6316297907447677,0.4702497907447736,0.5105947907447757,0.3091523953723878,0.10771,0.1492304700712366,0.1907509401424731,0.2322714102137097,0.2737918802849464,0.1661118802849444,0.240015640854836,0.183,12.63725,25.0915,37.54575,50.0,41.19119997024536,32.38239994049072,23.57359991073608,14.764799880981442,5.95599985122681,4.946394944190982,3.9367900371551534,2.927185130119325,1.9175802230834968,0.907975316047668,0.8164186060428616,0.7248618960380552,0.6333051860332488,0.5417484760284423,0.450191766023636,0.3794696271419526,0.3087474882602692,0.2380253493785858,0.1673032104969025,0.0965810716152191,0.6036559820175172,1.1107308924198154,1.6178058028221134,2.1248807132244116,2.63195562362671,10.359963019688925,18.08797041575114,25.81597781181335,33.54398520787557,41.27199260393778,49.0,40.3912,31.782400000000003,23.173600000000004,14.564800000000004,5.956,4.926200000000001,3.8964,2.8666,1.8368,0.807,0.8658,0.9246,0.9834,1.0422,1.101,0.9756,0.8502,0.7247999999999999,0.5993999999999999,0.474,0.5124698953723889,0.5509397907447777,0.6316297907447677,0.6123148953723838,0.593,0.4921999999999999,0.3913999999999999,0.2905999999999999,0.1897999999999999,0.089,0.089
Benin,150.99999999999957,148.99999999999957,146.99999999999957,99.20933333333303,51.41866666666651,3.627999999999986,3.7719999999999914,3.915999999999997,2.737074374910989,1.5581487498219817,0.3792231247329738,0.4199430465078393,0.435299843549728,0.4292137694746569,0.4231276953995858,0.4170416213245147,0.3600780026563797,0.425962775945663,0.301815183963775,0.1776675919818869,0.0535199999999989,0.0402300000000011,0.0269399999999997,0.0788266666666664,0.1307133333333332,0.1826,0.2018,0.207948461174965,0.163,0.175,47.78333333333333,95.39166666666664,143.0,115.13140001296998,87.26280002593994,59.39420003890991,31.525600051879877,3.65700006484985,3.0118171334266632,2.366634202003477,1.7214512705802905,1.076268339157104,0.431085407733917,0.3868543684482572,0.3426233291625974,0.2983922898769376,0.2541612505912778,0.209930211305618,0.1801299721002576,0.1503297328948973,0.1205294936895369,0.0907292544841765,0.0609290152788162,0.4258694052696229,0.7908097952604297,1.1557501852512364,1.5206905752420432,1.88563096523285,80.59042064348857,159.2952103217443,238.0,204.0,170.0,136.0,102.0,1.914999999999736,2.6569999999999254,3.3989999999998872,4.141,4.883,0.3329999999999984,0.347999999999999,0.3629999999999995,0.378,0.393,0.1769999999999925,0.2419999999999902,0.3070000000000163,0.372,0.437,-0.2309999999999945,-0.0740000000000122,0.0829999999999699,0.24,0.397,0.7129999999999654,0.6219999999999857,0.5309999999999775,0.44,0.349,0.0219999999999984,0.036999999999999,0.0519999999999996,0.067,0.082
Bhutan,89.0,94.0,99.0,67.71300000000001,36.42600000000001,5.13900000000001,5.082000000000008,5.025000000000006,3.801218450859921,2.5774369017198353,1.35365535257975,1.4717436097971586,1.34012651443481,1.064993106473856,0.7898596985129022,0.5147262905519483,0.4691328945328337,0.501537680625916,0.3906084537506104,0.2796792268753049,0.1687499999999993,0.1759000000000004,0.1830499999999997,0.2820266666666665,0.3810033333333332,0.47998,0.48546,0.474054545164108,0.364,0.37,32.58,64.79,97.0,78.60220003128052,60.204400062561035,41.80660009384155,23.40880012512207,5.01100015640259,4.185883402824404,3.3607666492462167,2.5356498956680307,1.7105331420898442,0.885416388511658,0.807508969306946,0.729601550102234,0.651694130897522,0.5737867116928099,0.495879292488098,0.4313795119524,0.3668797314167019,0.3023799508810039,0.2378801703453059,0.173380389809608,0.3667411923408504,0.5601019948720928,0.7534627974033352,0.9468235999345777,1.14018440246582,35.0934562683104,69.04672813415498,102.99999999999956,100.99999999999956,98.99999999999956,97.0,95.0,5.082,5.082,5.082,5.082,5.082,0.7449999999999974,0.7620000000000005,0.7790000000000035,0.796,0.813,1.376999999999999,1.3629999999999995,1.3490000000000002,1.335,1.321,0.2959999999999922,0.3729999999999904,0.4499999999999886,0.527,0.604,0.792999999999978,0.7089999999999748,0.625,0.541,0.457,0.1829999999999998,0.1790000000000002,0.1750000000000007,0.171,0.167
Bolivia,67.0,75.0,83.0,57.251333333333335,31.502666666666663,5.753999999999991,5.686000000000007,5.617999999999995,4.166605134192575,2.7152102683851544,1.263815402577734,1.38841992854438,1.22761905193329,1.010508505142374,0.7933979583514585,0.5762874115605428,0.5274525357095285,0.558732926845551,0.3947952845637017,0.2308576422818524,0.0669200000000032,0.0563800000000007,0.0458400000000018,0.0990133333333345,0.1521866666666673,0.20536,0.21698,0.22556072473526,0.141,0.137,19.424666666666667,38.71233333333333,58.0,47.56459999084473,37.12919998168945,26.69379997253418,16.258399963378906,5.82299995422363,4.8251512765884375,3.827302598953245,2.829453921318053,1.8316052436828605,0.833756566047668,0.7617313027381895,0.6897060394287108,0.6176807761192322,0.5456555128097536,0.473630249500275,0.390999744832516,0.308369240164757,0.2257387354969979,0.1431082308292389,0.0604777261614799,0.537037986516952,1.013598246872424,1.490158507227896,1.966718767583368,2.44327902793884,23.29551935195915,44.147759675979465,64.99999999999977,63.99999999999977,62.99999999999977,62.0,61.0,5.670999999999992,5.697999999999993,5.724999999999994,5.752,5.779,0.6759999999999948,0.7010000000000005,0.7259999999999991,0.751,0.776,1.2650000000000006,1.2510000000000012,1.237000000000002,1.223,1.209,-0.0859999999999558,0.1120000000000231,0.3100000000000591,0.508,0.706,0.8909999999999911,0.7959999999999923,0.7009999999999934,0.606,0.511,0.0240000000000044,0.0340000000000024,0.044000000000004,0.054,0.064
Bosnia and Herzegovina,78.0,69.0,60.0,41.79233333333332,23.584666666666635,5.376999999999953,5.590999999999951,5.80499999999995,4.212521527777739,2.620043055555527,1.0275645833333158,1.1026525520833277,1.0693359375,0.7964198357635652,0.5235037340271305,0.2505876322906957,0.2390183487835884,0.204403176903725,0.1355121179358163,0.0666210589679076,-0.0022700000000011,-0.0045400000000004,-0.0068100000000006,0.0781533333333329,0.1631166666666664,0.24808,0.29889,0.328867495059967,0.216,0.263,30.175333333333334,60.087666666666664,90.0,73.03640003204346,56.07280006408691,39.109200096130365,22.145600128173825,5.18200016021729,4.34208201169968,3.50216386318207,2.662245714664462,1.8223275661468517,0.982409417629242,0.926964795589447,0.871520173549652,0.816075551509857,0.760630929470062,0.705186307430267,0.5641490459442136,0.4231117844581602,0.2820745229721068,0.1410372614860534,0.0,0.37843451499939,0.75686902999878,1.13530354499817,1.51373805999756,1.89217257499695,47.2614483833313,92.63072419166564,138.0,123.0,108.0,93.0,78.0,4.358000000000061,4.615000000000009,4.872000000000071,5.129,5.386,0.8250000000000028,0.855000000000004,0.884999999999998,0.915,0.945,0.6759999999999877,0.8099999999999454,0.94399999999996,1.078,1.212,0.4969999999999857,0.5840000000000032,0.6709999999999923,0.758,0.845,0.4840000000000088,0.4159999999999968,0.3480000000000132,0.28,0.212,-0.0180000000000006,-0.0120000000000004,-0.0060000000000002,0.0,0.006
Botswana,146.0,155.0,164.0,110.53866666666669,57.07733333333333,3.6159999999999854,3.258000000000038,2.8999999999999773,2.329866664259152,1.7597333285183272,1.1895999927775025,1.2480574900690726,1.22155499458313,0.989414933303967,0.7572748720248039,0.5251348107456408,0.4765022792032596,0.505196332931519,0.3670108886210128,0.2288254443105066,0.0906400000000005,0.0735899999999958,0.0565399999999982,0.0725633333333321,0.088586666666666,0.10461,0.12425,0.0993484482169151,0.042,0.025,47.349999999999994,94.675,142.0,114.35320000648498,86.70640001296997,59.05960001945496,31.412800025939944,3.76600003242493,3.237218856811526,2.708437681198122,2.1796565055847177,1.650875329971314,1.12209415435791,0.9660264253616332,0.8099586963653563,0.6538909673690796,0.4978232383728027,0.341755509376526,0.2931210473179818,0.2444865852594376,0.1958521232008934,0.1472176611423492,0.0985831990838051,0.154449301958084,0.210315404832363,0.266181507706642,0.322047610580921,0.3779137134552,46.91860914230347,93.45930457115172,140.0,142.0,144.0,146.0,148.0,3.8959999999999866,3.7939999999999823,3.6920000000000073,3.59,3.488,0.9449999999999932,0.968999999999994,0.992999999999995,1.017,1.041,1.2609999999999957,1.231999999999999,1.202999999999996,1.174,1.145,0.054000000000002,0.1749999999999829,0.2959999999999922,0.417,0.538,0.8629999999999995,0.7609999999999957,0.6589999999999918,0.557,0.455,0.0680000000000013,0.0760000000000005,0.0839999999999996,0.092,0.1
Brazil,18.0,19.0,20.0,15.640333333333334,11.280666666666669,6.920999999999999,6.890000000000001,6.859000000000002,5.050318224232991,3.24163644846598,1.432954672698969,1.5321726749610889,1.43130600452423,1.1075131845246249,0.7837203645250191,0.4599275445254136,0.4024026908352169,0.437453746795654,0.3276724978637681,0.2178912489318822,0.1081099999999963,0.0745600000000052,0.0410099999999999,0.0759199999999999,0.11083,0.14574,0.15776,0.16234989464283,0.11,0.099,7.399333333333334,14.699666666666667,22.0,18.927000045776367,15.854000091552736,12.781000137329103,9.708000183105472,6.63500022888184,5.529470825195316,4.4239414215087915,3.3184120178222676,2.2128826141357436,1.10735321044922,1.0091930389404309,0.9110328674316412,0.8128726959228518,0.7147125244140624,0.616552352905273,0.515460434556007,0.414368516206741,0.3132765978574749,0.2121846795082089,0.111092761158943,0.6427276253700263,1.1743624895811096,1.7059973537921929,2.2376322180032764,2.76926708221436,7.179511388142907,11.589755694071451,16.0,20.0,24.0,28.0,32.0,6.7760000000000105,6.657000000000011,6.538000000000011,6.419,6.3,0.931999999999995,0.9499999999999956,0.9679999999999964,0.986,1.004,1.5790000000000075,1.543999999999997,1.5090000000000003,1.474,1.439,0.2940000000000111,0.4209999999999922,0.5480000000000018,0.675,0.802,0.8019999999999925,0.6989999999999839,0.5960000000000036,0.493,0.39,0.0939999999999994,0.0919999999999996,0.0899999999999998,0.088,0.086
Bulgaria,124.0,119.0,114.0,77.40533333333333,40.81066666666666,4.215999999999999,4.214999999999998,4.213999999999999,3.303850870412172,2.393701740824345,1.4835526112365187,1.6476723404502422,1.43437945842743,1.0668175996620028,0.6992557408965755,0.3316938821311481,0.3145356402641184,0.289231717586517,0.1940144783910114,0.0987972391955059,0.0035800000000003,0.0010099999999999,-0.0015599999999995,0.0386966666666669,0.0789533333333334,0.11921,0.12793,0.113177694380283,0.064,0.081,35.054,70.027,105.0,84.94280004501343,64.88560009002686,44.82840013504028,24.77120018005371,4.71400022506714,4.003491997718812,3.292983770370484,2.582475543022156,1.871967315673828,1.1614590883255,1.070810806751251,0.9801625251770016,0.8895142436027524,0.7988659620285032,0.708217680454254,0.5687844505533575,0.429351220652461,0.2899179907515645,0.1504847608506679,0.0110515309497714,0.2080690823495387,0.405086633749306,0.6021041851490734,0.7991217365488407,0.996139287948608,36.99742619196574,72.99871309598286,109.0,106.0,103.0,100.0,97.0,4.699000000000012,4.777000000000015,4.855000000000018,4.933,5.011,0.9399999999999836,0.9779999999999944,1.0159999999999911,1.054,1.092,1.521,1.519,1.5170000000000003,1.515,1.513,0.4029999999999916,0.5060000000000002,0.6089999999999804,0.712,0.815,0.5030000000000001,0.4549999999999983,0.4069999999999965,0.359,0.311,0.0240000000000009,0.0190000000000019,0.0140000000000011,0.009,0.004
Burkina Faso,138.0,131.0,124.0,83.96366666666668,43.92733333333335,3.891000000000019,4.043000000000006,4.194999999999993,3.1411000024244515,2.08720000484891,1.0333000072733682,1.1290000100008797,1.04328000545502,0.79622511270076,0.5491702199465001,0.3021153271922401,0.258381215057625,0.324367851018906,0.2570252340126041,0.1896826170063022,0.1223400000000003,0.1193499999999998,0.1163600000000002,0.1500633333333335,0.1837666666666667,0.21747,0.24353,0.250864684581757,0.175,0.177,44.784666666666666,89.39233333333334,134.0,108.00640001296998,82.01280002593994,56.01920003890991,30.025600051879877,4.03200006484985,3.29564559459686,2.55929112434387,1.82293665409088,1.0865821838378895,0.3502277135849,0.3233510226011278,0.2964743316173556,0.2695976406335834,0.2427209496498112,0.215844258666039,0.1967410281300548,0.1776377975940706,0.1585345670580864,0.1394313365221022,0.120328105986118,0.4417050659656523,0.7630820259451867,1.0844589859247211,1.4058359459042555,1.72721290588379,47.48480860392253,93.24240430196126,139.0,133.0,127.0,121.0,115.0,3.9350000000000023,4.098000000000013,4.260999999999967,4.424,4.587,0.2629999999999981,0.2800000000000011,0.296999999999997,0.314,0.331,1.2199999999999989,1.179000000000002,1.1380000000000052,1.097,1.056,-0.1239999999999952,0.0019999999999811,0.1279999999999859,0.254,0.38,0.4830000000000041,0.4260000000000019,0.3689999999999998,0.312,0.255,0.1730000000000018,0.1580000000000012,0.1430000000000006,0.128,0.113
Burundi,157.0,157.0,157.0,105.635,54.27,2.905,2.905,2.905,2.1502060374874636,1.3954120749749277,0.6406181124623913,0.7475799046357565,0.629793584346771,0.4494618296774223,0.2691300750080737,0.088798320338725,0.1741424848396491,0.0599007532000542,0.0691871688000359,0.0784735844000176,0.0877599999999994,0.0813299999999994,0.0748999999999995,0.1156899999999996,0.1564799999999998,0.19727,0.2029,0.204435184597969,0.149,0.176,51.45066666666667,102.72533333333334,154.0,123.78099999427796,93.56199998855593,63.34299998283387,33.12399997711182,2.90499997138977,2.342324490845203,1.779649010300636,1.2169735297560689,0.6542980492115018,0.091622568666935,0.1036202132701873,0.1156178578734398,0.1276155024766922,0.1396131470799446,0.151610791683197,0.1381182223558425,0.1246256530284881,0.1111330837011337,0.0976405143737793,0.0841479450464249,0.4039231896400459,0.7236984342336669,1.0434736788272878,1.3632489234209089,1.68302416801453,64.12201611200969,126.56100805600484,189.0,178.0,167.0,156.0,145.0,0.2949999999998454,1.1649999999999636,2.0349999999998545,2.905,3.775,0.2259999999999991,0.1809999999999973,0.1359999999999956,0.091,0.046,1.1669999999999732,0.9869999999999663,0.8069999999999595,0.627,0.447,-0.5600000000000023,-0.3249999999999886,-0.0900000000000318,0.145,0.38,-0.4000000000000341,-0.2450000000000045,-0.0900000000000318,0.065,0.22,-0.23599999999999,-0.132000000000005,-0.0279999999999915,0.076,0.18
Cambodia,135.0,130.0,125.0,84.66499999999999,44.33,3.995000000000005,4.082999999999998,4.171000000000021,3.1481925961473394,2.125385192294658,1.1025777884419767,1.2920169591076842,1.00623834133148,0.892358788584231,0.7784792358369821,0.6645996830897332,0.6207307413824594,0.633375823497772,0.4520405489985154,0.2707052744992589,0.0893700000000023,0.0978200000000022,0.106270000000002,0.205376666666668,0.304483333333334,0.40359,0.40339,0.385922968387604,0.256,0.232,43.154666666666664,86.07733333333333,129.0,104.03360004425048,79.06720008850098,54.10080013275146,29.13440017700195,4.16800022125244,3.45475319623947,2.7415061712265008,2.028259146213531,1.3150121212005614,0.601765096187592,0.5673687577247624,0.5329724192619328,0.4985760807991032,0.4641797423362735,0.429783403873444,0.3574479132890704,0.2851124227046968,0.2127769321203232,0.1404414415359497,0.0681059509515762,0.2630729794502249,0.4580400079488737,0.6530070364475224,0.8479740649461712,1.04294109344482,51.69529406229654,102.34764703114828,153.0,142.0,131.0,120.0,109.0,3.631999999999948,3.899000000000001,4.16599999999994,4.433,4.7,0.4740000000000037,0.4990000000000023,0.5240000000000009,0.549,0.574,0.9860000000000042,1.0200000000000102,1.054000000000002,1.088,1.122,-0.0829999999999699,0.0970000000000368,0.2770000000000436,0.457,0.637,0.957000000000022,0.8700000000000045,0.7830000000000155,0.696,0.609,0.0740000000000007,0.0710000000000006,0.0680000000000005,0.065,0.062
Cameroon,95.0,76.0,57.0,39.59133333333334,22.18266666666667,4.774000000000001,5.034999999999968,5.296000000000049,3.823350319552984,2.350700639105918,0.8780509586588536,0.907225068155924,0.946018218994141,0.7753219282051733,0.6046256374162057,0.433929346627238,0.387165348842899,0.430388748645782,0.3084791657638546,0.1865695828819273,0.0646599999999999,0.06806,0.07146,0.1163666666666667,0.1612733333333333,0.20618,0.2268,0.236298456788063,0.183,0.187,35.791333333333334,71.39566666666667,107.0,86.53900003433228,66.07800006866455,45.617000102996826,25.1560001373291,4.69500017166138,3.868861210346224,3.0427222490310686,2.2165832877159133,1.3904443264007575,0.564305365085602,0.4780227154493334,0.3917400658130648,0.3054574161767962,0.2191747665405276,0.132892116904259,0.1165750198066236,0.1002579227089883,0.083940825611353,0.0676237285137177,0.0513066314160824,0.5077744215726859,0.9642422117292894,1.420710001885893,1.8771777920424964,2.3336455821991,37.555763721466064,72.77788186073303,108.0,105.0,102.0,99.0,96.0,4.768000000000001,4.836999999999989,4.9059999999999775,4.975,5.044,0.4930000000000021,0.5070000000000014,0.5210000000000008,0.535,0.549,0.8339999999999961,0.8530000000000015,0.8719999999999999,0.891,0.91,-0.2649999999999295,-0.1159999999999286,0.0330000000000723,0.182,0.331,0.6729999999999734,0.5999999999999943,0.5269999999999868,0.454,0.381,0.0609999999999999,0.0549999999999997,0.0489999999999994,0.043,0.037
Canadá,7.0,8.0,9.0,8.460333333333333,7.920666666666667,7.381,7.358000000000004,7.335000000000001,5.376252885064024,3.4175057701280473,1.4587586551920708,1.5381281508890936,1.48134899139404,1.1973973348563691,0.9134456783186986,0.6294940217810279,0.5938741365223024,0.611100912094116,0.5064039413960774,0.4017069706980388,0.2970100000000002,0.2807299999999983,0.2644499999999965,0.329003333333331,0.3935566666666655,0.45811,0.44834,0.435539722442627,0.321,0.285,2.5233333333333334,4.761666666666667,7.0,7.063199996948242,7.126399993896484,7.189599990844726,7.252799987792968,7.31599998474121,6.148640871047972,4.9812817573547346,3.813922643661496,2.646563529968258,1.47920441627502,1.350275063514706,1.221345710754392,1.092416357994078,0.963487005233764,0.83455765247345,0.7251204252243044,0.6156831979751589,0.5062459707260133,0.3968087434768677,0.287371516227722,0.6673501014709475,1.0473286867141731,1.4273072719573987,1.8072858572006243,2.18726444244385,1.7915096282959,1.39575481414795,1.0,3.0,5.0,7.0,9.0,7.477999999999994,7.427999999999997,7.378,7.328,7.278,1.2249999999999943,1.2600000000000051,1.2950000000000017,1.33,1.365,1.6130000000000069,1.5860000000000056,1.5590000000000046,1.532,1.505,0.4669999999999845,0.6099999999999568,0.7529999999999859,0.896,1.039,0.8600000000000136,0.7909999999999968,0.7220000000000084,0.653,0.584,0.240000000000002,0.257000000000005,0.2740000000000009,0.291,0.308
Central African Republic,148.0,119.1356,90.2712,61.4068,32.5424,3.678,2.9424,2.2068,1.4711999999999998,0.7355999999999998,0.0,0.0,0.0,0.145757037399098,0.2915140747981961,0.4372711121972941,0.2867648162630587,0.211511668295941,0.1686377788639607,0.1257638894319803,0.08289,0.1158306564282009,0.148771312856402,0.1817119692846029,0.2146526257128039,0.2475932821410049,0.26423488481726,0.280876487493515,0.218,0.235,51.82333333333333,103.41166666666666,155.0,124.53860001564026,94.07720003128053,63.61580004692078,33.15440006256104,2.69300007820129,2.154400062561032,1.615800046920774,1.077200031280516,0.5386000156402582,0.0,0.003754537180066,0.0075090743601321,0.0112636115401982,0.0150181487202643,0.0187726859003305,0.0263311639428138,0.0338896419852971,0.0414481200277805,0.0490065980702638,0.0565650761127472,0.4584530115127557,0.8603409469127643,1.262228882312773,1.6641168177127814,2.06600475311279,53.04400316874186,104.02200158437093,155.0,155.0,155.0,155.0,155.0,3.083,3.083,3.083,3.083,3.083,0.0180000000000006,0.0200000000000004,0.0220000000000002,0.024,0.026,0.0,0.0,0.0,0.0,0.0,-0.2749999999999772,-0.1799999999999784,-0.0849999999999795,0.01,0.105,0.5449999999999875,0.4650000000000034,0.3849999999999909,0.305,0.225,0.0470000000000006,0.0440000000000004,0.0410000000000003,0.038,0.035
